DATE,TIME,FREQ,R,G,B
2014-06-22,11:10,1,1,0,0
2014-06-22,11:20,1,1,0,0
2014-06-23,10:40,1,1,0,0
2014-06-23,13:10,1,1,0,0
2014-06-23,16:10,1,1,0,0
2014-06-23,16:20,1,1,0,0
2014-06-23,17:10,2,0,0,1
2014-06-23,18:00,1,0,0,1
2014-06-23,19:00,1,0,0,1
2014-06-23,19:30,1,0,0,1
2014-06-23,20:00,1,0,0,1
2014-06-24,13:40,2,0,0,1
2014-06-24,16:20,1,0,0,1
2014-06-24,16:30,1,0,0,1
2014-06-24,17:30,2,0,0,1
2014-06-24,19:00,1,0,0,1
2014-06-24,20:20,1,0,0,1
2014-06-25,16:00,1,0,0,1
2014-06-25,18:30,1,0,0,1
2014-06-25,19:30,1,0,0,1
2014-06-25,20:00,1,0,0,1
2014-06-26,08:00,1,1,0,0
2014-06-26,09:10,1,1,0,0
2014-06-26,13:20,2,0,0,1
2014-06-26,14:10,1,0,0,1
2014-06-26,15:20,1,0,0,1
2014-06-26,15:50,1,0,0,1
2014-06-26,16:40,1,0,0,1
2014-06-26,18:00,2,0,0,1
2014-06-26,18:10,1,0,0,1
2014-06-26,18:50,1,0,0,1
2014-06-26,19:40,1,0,0,1
2014-06-26,21:10,1,0,0,1
2014-06-26,21:40,2,0,0,1
2014-06-26,22:00,1,0,0,1
2014-06-26,22:10,1,0,0,1
2014-06-27,13:10,1,0,0,1
2014-06-27,15:00,1,0,0,1
2014-06-27,15:10,3,0,0,1
2014-06-27,16:10,1,0,0,1
2014-06-27,16:20,1,0,0,1
2014-06-27,17:50,1,0,0,1
2014-06-27,20:30,1,0,0,1
2014-06-27,21:00,1,0,0,1
2014-06-29,06:00,1,1,0,0
2014-06-29,18:40,1,1,0,0
2014-06-30,15:30,1,0,0,1
2014-06-30,15:40,1,0,0,1
2014-06-30,17:40,1,0,0,1
2014-06-30,19:00,2,0,0,1
2014-06-30,19:10,1,0,0,1
2014-06-30,19:30,1,0,0,1
2014-07-01,13:40,1,0,0,1
2014-07-01,14:30,2,0,0,1
2014-07-01,14:40,1,0,0,1
2014-07-01,15:50,1,0,0,1
2014-07-01,17:40,1,0,0,1
2014-07-01,18:20,1,0,0,1
2014-07-01,20:10,1,0,0,1
2014-07-02,00:00,1,1,0,0
2014-07-02,16:00,1,0,0,1
2014-07-02,17:00,1,0,0,1
2014-07-02,17:50,2,0,0,1
2014-07-02,18:00,1,0,0,1
2014-07-02,19:40,1,0,0,1
2014-07-03,15:00,1,0,0,1
2014-07-03,15:40,1,0,0,1
2014-07-03,16:10,1,0,0,1
2014-07-03,16:20,1,0,0,1
2014-07-03,16:50,1,0,0,1
2014-07-03,17:20,1,0,0,1
2014-07-03,18:30,1,0,0,1
2014-07-04,04:30,1,1,0,0
2014-07-04,04:40,1,1,0,0
2014-07-04,04:50,1,1,0,0
2014-07-05,05:50,1,1,0,0
2014-07-05,06:00,1,1,0,0
2014-07-07,15:00,1,0,0,1
2014-07-07,18:10,1,0,0,1
2014-07-07,19:10,1,0,0,1
2014-07-07,19:40,2,0,0,1
2014-07-07,19:50,1,0,0,1
2014-07-07,20:40,1,0,0,1
2014-07-08,10:50,2,1,0,0
2014-07-08,12:50,1,0,0,1
2014-07-08,14:10,1,0,0,1
2014-07-08,14:30,1,0,0,1
2014-07-08,15:00,1,0,0,1
2014-07-08,16:00,1,0,0,1
2014-07-08,17:40,1,0,0,1
2014-07-08,18:00,1,0,0,1
2014-07-09,13:10,1,0,0,1
2014-07-09,13:20,2,0,0,1
2014-07-09,14:10,1,0,0,1
2014-07-09,15:30,1,0,0,1
2014-07-09,16:00,1,0,0,1
2014-07-09,17:20,1,0,0,1
2014-07-09,20:10,1,0,0,1
2014-07-09,20:40,1,0,0,1
2014-07-10,04:40,1,1,0,0
2014-07-10,05:00,1,1,0,0
2014-07-10,16:00,1,0,0,1
2014-07-10,16:10,1,0,0,1
2014-07-10,16:20,1,0,0,1
2014-07-10,17:20,1,0,0,1
2014-07-10,18:00,1,0,0,1
2014-07-10,19:20,2,0,0,1
2014-07-10,19:40,1,0,0,1
2014-07-10,19:50,1,0,0,1
2014-07-10,20:20,1,0,0,1
2014-07-10,20:40,1,0,0,1
2014-07-10,21:50,1,0,0,1
2014-07-10,23:10,1,1,0,0
2014-07-11,10:00,1,1,0,0
2014-07-11,11:00,1,1,0,0
2014-07-11,11:50,1,1,0,0
2014-07-11,13:00,1,0,0,1
2014-07-11,15:00,2,0,0,1
2014-07-11,15:10,1,0,0,1
2014-07-11,16:10,1,0,0,1
2014-07-11,16:20,1,0,0,1
2014-07-11,17:30,1,0,0,1
2014-07-11,18:50,1,0,0,1
2014-07-11,19:00,1,0,0,1
2014-07-11,19:20,1,0,0,1
2014-07-12,21:40,1,1,0,0
2014-07-13,11:00,1,1,0,0
2014-07-13,23:10,1,1,0,0
2014-07-14,13:00,1,1,0,0
2014-07-14,22:30,1,1,0,0
2014-07-14,22:40,1,1,0,0
2014-07-14,23:00,1,1,0,0
2014-07-14,23:10,1,1,0,0
2014-07-15,00:10,1,1,0,0
2014-07-15,00:20,1,1,0,0
2014-07-15,10:50,2,1,0,0
2014-07-15,12:50,2,1,0,0
2014-07-15,13:30,1,0,0,1
2014-07-15,14:30,1,0,0,1
2014-07-15,15:00,1,0,0,1
2014-07-15,17:40,1,0,0,1
2014-07-15,19:00,1,0,0,1
2014-07-15,19:10,1,0,0,1
2014-07-15,20:50,1,0,0,1
2014-07-16,12:10,2,1,0,0
2014-07-16,13:40,2,0,0,1
2014-07-16,15:30,1,0,0,1
2014-07-16,16:50,1,0,0,1
2014-07-16,17:40,1,0,0,1
2014-07-16,19:40,1,0,0,1
2014-07-16,20:50,1,0,0,1
2014-07-17,13:10,1,0,0,1
2014-07-17,14:10,1,0,0,1
2014-07-17,15:40,1,0,0,1
2014-07-17,16:20,2,0,0,1
2014-07-17,17:10,1,0,0,1
2014-07-17,18:00,1,0,0,1
2014-07-17,19:10,1,0,0,1
2014-07-17,20:30,1,0,0,1
2014-07-18,14:00,1,0,0,1
2014-07-18,15:30,1,0,0,1
2014-07-18,16:10,1,0,0,1
2014-07-18,16:40,1,0,0,1
2014-07-18,17:30,1,0,0,1
2014-07-18,19:40,1,0,0,1
2014-07-21,10:40,1,1,0,0
2014-07-21,10:50,1,1,0,0
2014-07-21,15:00,1,0,0,1
2014-07-21,16:30,1,0,0,1
2014-07-21,20:00,1,0,0,1
2014-07-21,20:30,2,0,0,1
2014-07-21,20:40,3,0,0,1
2014-07-21,20:50,2,0,0,1
2014-07-22,00:20,2,1,0,0
2014-07-22,07:00,1,1,0,0
2014-07-22,13:10,1,0,0,1
2014-07-22,13:20,1,0,0,1
2014-07-22,15:30,1,0,0,1
2014-07-22,16:20,1,0,0,1
2014-07-22,17:00,1,0,0,1
2014-07-22,17:40,1,0,0,1
2014-07-22,19:30,1,0,0,1
2014-07-22,20:30,1,0,0,1
2014-07-23,10:10,1,1,0,0
2014-07-23,11:30,1,1,0,0
2014-07-23,13:40,2,0,0,1
2014-07-23,18:50,1,0,0,1
2014-07-23,19:30,1,0,0,1
2014-07-23,20:40,1,0,0,1
2014-07-23,21:10,1,0,0,1
2014-07-24,13:00,1,0,0,1
2014-07-24,13:20,1,0,0,1
2014-07-24,14:10,1,0,0,1
2014-07-24,16:10,1,0,0,1
2014-07-24,16:30,1,0,0,1
2014-07-24,17:00,1,0,0,1
2014-07-24,18:40,1,0,0,1
2014-07-24,21:10,1,0,0,1
2014-07-24,21:30,1,0,0,1
2014-07-25,00:40,1,1,0,0
2014-07-25,15:40,2,0,0,1
2014-07-25,17:50,1,0,0,1
2014-07-25,18:50,1,0,0,1
2014-07-25,19:10,1,0,0,1
2014-07-25,20:20,1,0,0,1
2014-07-28,12:30,1,1,0,0
2014-07-28,13:00,1,1,0,0
2014-07-28,15:30,1,0,0,1
2014-07-28,17:40,1,0,0,1
2014-07-28,18:00,1,0,0,1
2014-07-28,19:30,1,0,0,1
2014-07-28,20:50,2,0,0,1
2014-07-28,21:00,1,0,0,1
2014-07-28,21:10,1,0,0,1
2014-07-29,01:40,1,1,0,0
2014-07-29,13:50,1,0,0,1
2014-07-29,14:50,1,0,0,1
2014-07-29,15:20,1,0,0,1
2014-07-29,18:00,1,0,0,1
2014-07-29,18:30,2,0,0,1
2014-07-29,19:10,1,0,0,1
2014-07-29,19:20,1,0,0,1
2014-07-29,19:50,1,0,0,1
2014-07-29,20:20,1,0,0,1
2014-07-29,20:40,1,0,0,1
2014-07-30,00:50,1,1,0,0
2014-07-30,16:10,1,0,0,1
2014-07-30,18:10,1,0,0,1
2014-07-30,18:30,1,0,0,1
2014-07-30,19:00,2,0,0,1
2014-07-30,19:30,1,0,0,1
2014-07-30,20:00,1,0,0,1
2014-07-30,20:30,1,0,0,1
2014-07-30,20:40,1,0,0,1
2014-07-30,20:50,1,0,0,1
2014-07-31,12:00,1,1,0,0
2014-07-31,13:10,1,0,0,1
2014-07-31,15:40,1,0,0,1
2014-07-31,16:20,1,0,0,1
2014-07-31,17:40,1,0,0,1
2014-07-31,19:20,3,0,0,1
2014-07-31,19:30,1,0,0,1
2014-07-31,19:40,1,0,0,1
2014-07-31,20:10,1,0,0,1
2014-07-31,20:20,1,0,0,1
2014-08-01,02:00,1,1,0,0
2014-08-01,12:20,1,1,0,0
2014-08-01,16:40,2,0,0,1
2014-08-01,17:30,1,0,0,1
2014-08-01,21:00,1,0,0,1
2014-08-02,00:00,1,1,0,0
2014-08-02,01:10,1,1,0,0
2014-08-02,01:20,2,1,0,0
2014-08-02,01:30,2,1,0,0
2014-08-02,01:40,1,1,0,0
2014-08-02,11:20,1,1,0,0
2014-08-02,22:50,1,1,0,0
2014-08-04,02:20,1,1,0,0
2014-08-04,14:10,2,1,0,0
2014-08-04,16:10,1,0,0,1
2014-08-04,16:50,2,0,0,1
2014-08-04,20:10,2,0,0,1
2014-08-04,23:40,1,1,0,0
2014-08-04,23:50,1,1,0,0
2014-08-05,11:10,1,1,0,0
2014-08-05,12:50,2,0,0,1
2014-08-05,13:10,1,0,0,1
2014-08-05,14:30,1,0,0,1
2014-08-05,14:40,1,0,0,1
2014-08-05,15:00,1,0,0,1
2014-08-05,17:30,1,0,0,1
2014-08-05,17:40,1,0,0,1
2014-08-05,18:00,1,0,0,1
2014-08-05,18:30,1,0,0,1
2014-08-05,18:40,1,0,0,1
2014-08-05,19:00,1,0,0,1
2014-08-05,19:30,1,0,0,1
2014-08-05,20:00,1,0,0,1
2014-08-05,20:10,1,0,0,1
2014-08-05,20:30,1,0,0,1
2014-08-06,14:50,1,0,0,1
2014-08-06,15:50,1,0,0,1
2014-08-06,16:00,2,0,0,1
2014-08-06,16:40,1,0,0,1
2014-08-06,18:30,1,0,0,1
2014-08-06,19:50,2,0,0,1
2014-08-07,19:50,1,0,0,1
2014-08-07,20:40,1,0,0,1
2014-08-08,15:40,2,0,0,1
2014-08-08,15:50,1,0,0,1
2014-08-08,17:00,2,0,0,1
2014-08-08,17:10,1,0,0,1
2014-08-08,17:50,1,0,0,1
2014-08-08,18:00,2,0,0,1
2014-08-08,18:50,2,0,0,1
2014-08-08,19:40,1,0,0,1
2014-08-09,07:20,1,1,0,0
2014-08-09,07:30,1,1,0,0
2014-08-11,10:10,1,1,0,0
2014-08-11,15:10,1,0,0,1
2014-08-11,15:20,1,0,0,1
2014-08-11,16:30,1,0,0,1
2014-08-11,17:40,1,0,0,1
2014-08-11,19:40,1,0,0,1
2014-08-11,20:30,1,0,0,1
2014-08-11,21:00,1,0,0,1
2014-08-12,13:10,1,0,0,1
2014-08-12,13:20,1,0,0,1
2014-08-12,14:50,1,0,0,1
2014-08-12,15:50,1,0,0,1
2014-08-12,17:30,1,0,0,1
2014-08-12,18:00,1,0,0,1
2014-08-12,18:50,1,0,0,1
2014-08-12,20:00,1,0,0,1
2014-08-12,20:40,3,0,0,1
2014-08-12,22:50,1,1,0,0
2014-08-12,23:00,1,1,0,0
2014-08-13,01:50,1,1,0,0
2014-08-13,14:50,1,0,0,1
2014-08-13,15:00,1,0,0,1
2014-08-13,16:10,1,0,0,1
2014-08-13,17:00,2,0,0,1
2014-08-13,18:00,1,0,0,1
2014-08-13,18:30,1,0,0,1
2014-08-13,20:20,1,0,0,1
2014-08-14,22:20,1,0,0,1
2014-08-15,18:50,1,0,0,1
2014-08-18,14:30,1,0,0,1
2014-08-18,16:30,1,0,0,1
2014-08-18,17:40,1,0,0,1
2014-08-18,20:20,1,0,0,1
2014-08-18,21:00,1,0,0,1
2014-08-19,16:20,1,0,0,1
2014-08-19,18:20,1,0,0,1
2014-08-19,18:30,2,0,0,1
2014-08-20,01:50,1,1,0,0
2014-08-20,10:50,1,1,0,0
2014-08-20,11:20,1,1,0,0
2014-08-20,17:20,1,0,0,1
2014-08-20,17:40,1,0,0,1
2014-08-21,13:00,1,0,0,1
2014-08-21,14:00,1,0,0,1
2014-08-21,16:20,1,0,0,1
2014-08-21,17:50,1,0,0,1
2014-08-21,19:40,1,0,0,1
2014-08-21,20:20,1,0,0,1
2014-08-22,13:50,1,0,0,1
2014-08-22,15:00,1,0,0,1
2014-08-22,15:50,1,0,0,1
2014-08-22,18:00,1,0,0,1
2014-08-22,23:00,1,1,0,0
2014-08-23,22:50,1,1,0,0
2014-08-25,10:10,1,1,0,0
2014-08-25,12:00,1,1,0,0
2014-08-25,12:10,1,1,0,0
2014-08-25,18:10,1,0,0,1
2014-08-25,18:30,1,0,0,1
2014-08-25,19:30,2,0,0,1
2014-08-25,20:40,1,0,0,1
2014-08-25,21:50,1,0,0,1
2014-08-26,12:50,1,1,0,0
2014-08-26,18:40,1,0,0,1
2014-08-26,19:00,1,0,0,1
2014-08-26,19:20,1,0,0,1
2014-08-26,19:40,1,0,0,1
2014-08-26,19:50,1,0,0,1
2014-08-26,20:30,1,0,0,1
2014-08-26,21:10,1,0,0,1
2014-08-27,06:40,1,1,0,0
2014-08-27,15:00,1,0,0,1
2014-08-27,16:10,1,0,0,1
2014-08-27,19:40,1,0,0,1
2014-08-27,21:00,1,0,0,1
2014-08-27,21:10,1,0,0,1
2014-08-27,22:00,1,0,0,1
2014-08-28,00:10,1,1,0,0
2014-08-28,01:10,1,1,0,0
2014-08-28,02:50,1,1,0,0
2014-08-28,10:10,2,1,0,0
2014-08-28,14:40,1,0,0,1
2014-08-28,20:50,1,0,0,1
2014-08-28,21:30,1,0,0,1
2014-08-29,03:00,1,1,0,0
2014-08-29,16:20,1,0,0,1
2014-08-29,16:40,1,0,0,1
2014-08-29,17:10,1,0,0,1
2014-08-29,17:50,1,0,0,1
2014-08-30,02:50,1,1,0,0
2014-08-31,12:30,1,1,0,0
2014-08-31,21:00,1,1,0,0
2014-08-31,21:40,1,1,0,0
2014-08-31,21:50,2,1,0,0
2014-09-02,13:50,1,0,0,1
2014-09-02,16:30,1,0,0,1
2014-09-02,18:10,1,0,0,1
2014-09-02,18:50,1,0,0,1
2014-09-02,19:00,1,0,0,1
2014-09-02,19:30,1,0,0,1
2014-09-02,20:10,1,0,0,1
2014-09-02,22:20,1,0,0,1
2014-09-03,13:00,1,0,0,1
2014-09-03,13:20,1,0,0,1
2014-09-03,13:30,1,0,0,1
2014-09-03,18:20,1,0,0,1
2014-09-03,18:50,2,0,0,1
2014-09-03,19:10,2,0,0,1
2014-09-03,19:20,1,0,0,1
2014-09-03,19:50,1,0,0,1
2014-09-04,15:10,3,0,0,1
2014-09-04,16:10,1,0,0,1
2014-09-04,16:20,1,0,0,1
2014-09-04,17:40,1,0,0,1
2014-09-04,18:00,1,0,0,1
2014-09-04,18:40,1,0,0,1
2014-09-04,18:50,1,0,0,1
2014-09-04,19:00,1,0,0,1
2014-09-05,13:00,1,0,0,1
2014-09-05,17:00,1,0,0,1
2014-09-05,18:00,1,0,0,1
2014-09-05,18:30,1,0,0,1
2014-09-05,19:40,1,0,0,1
2014-09-05,19:50,1,0,0,1
2014-09-05,20:30,1,0,0,1
2014-09-05,20:40,1,0,0,1
2014-09-05,20:50,1,0,0,1
2014-09-05,21:00,1,0,0,1
2014-09-06,09:30,1,1,0,0
2014-09-06,09:50,1,1,0,0
2014-09-06,10:00,1,1,0,0
2014-09-06,10:10,1,1,0,0
2014-09-06,11:50,1,1,0,0
2014-09-06,13:40,1,1,0,0
2014-09-07,11:50,1,1,0,0
2014-09-07,12:00,2,1,0,0
2014-09-07,14:00,1,1,0,0
2014-09-08,10:20,1,1,0,0
2014-09-08,18:00,1,0,0,1
2014-09-08,18:50,1,0,0,1
2014-09-08,19:20,1,0,0,1
2014-09-08,19:50,1,0,0,1
2014-09-08,20:50,1,0,0,1
2014-09-09,12:00,1,1,0,0
2014-09-09,14:00,1,0,0,1
2014-09-09,17:40,1,0,0,1
2014-09-09,18:10,1,0,0,1
2014-09-09,19:40,1,0,0,1
2014-09-09,19:50,3,0,0,1
2014-09-09,20:10,1,0,0,1
2014-09-09,20:30,1,0,0,1
2014-09-10,01:20,1,1,0,0
2014-09-10,12:40,1,0,0,1
2014-09-10,16:10,1,0,0,1
2014-09-10,18:00,1,0,0,1
2014-09-10,18:20,1,0,0,1
2014-09-10,18:40,1,0,0,1
2014-09-10,19:20,1,0,0,1
2014-09-10,21:20,1,0,0,1
2014-09-11,01:20,1,1,0,0
2014-09-11,01:30,1,1,0,0
2014-09-11,01:50,1,1,0,0
2014-09-11,09:10,1,1,0,0
2014-09-11,12:10,1,1,0,0
2014-09-11,12:30,1,1,0,0
2014-09-11,16:20,1,0,0,1
2014-09-11,16:30,1,0,0,1
2014-09-12,11:10,1,1,0,0
2014-09-12,16:50,1,0,0,1
2014-09-12,17:10,1,0,0,1
2014-09-12,17:20,1,0,0,1
2014-09-12,18:40,1,0,0,1
2014-09-12,19:20,1,0,0,1
2014-09-12,20:00,1,0,0,1
2014-09-12,20:10,1,0,0,1
2014-09-12,20:20,1,0,0,1
2014-09-13,22:50,1,1,0,0
2014-09-13,23:30,1,1,0,0
2014-09-13,23:50,1,1,0,0
2014-09-15,10:50,1,1,0,0
2014-09-15,13:50,1,0,0,1
2014-09-15,17:20,1,0,0,1
2014-09-15,19:20,1,0,0,1
2014-09-15,20:00,1,0,0,1
2014-09-15,20:10,2,0,0,1
2014-09-15,20:20,1,0,0,1
2014-09-15,20:40,1,0,0,1
2014-09-16,12:10,2,1,0,0
2014-09-16,12:40,1,1,0,0
2014-09-16,12:50,1,1,0,0
2014-09-16,15:10,2,0,0,1
2014-09-16,15:20,1,0,0,1
2014-09-16,16:00,1,0,0,1
2014-09-16,16:40,1,0,0,1
2014-09-16,19:20,1,0,0,1
2014-09-16,20:30,2,0,0,1
2014-09-16,20:50,1,0,0,1
2014-09-16,22:20,1,1,0,0
2014-09-17,11:20,1,1,0,0
2014-09-17,14:00,1,0,0,1
2014-09-17,14:20,1,0,0,1
2014-09-17,14:30,1,0,0,1
2014-09-17,20:00,1,0,0,1
2014-09-17,20:30,2,0,0,1
2014-09-17,20:40,2,0,0,1
2014-09-17,21:00,1,0,0,1
2014-09-18,00:50,1,1,0,0
2014-09-18,12:50,1,0,0,1
2014-09-18,20:10,1,0,0,1
2014-09-18,20:20,1,0,0,1
2014-09-19,15:50,2,0,0,1
2014-09-19,16:00,1,0,0,1
2014-09-19,17:40,2,0,0,1
2014-09-19,17:50,1,0,0,1
2014-09-19,18:20,1,0,0,1
2014-09-19,19:00,1,0,0,1
2014-09-19,19:20,1,0,0,1
2014-09-19,20:40,1,1,0,0
2014-09-20,01:40,1,1,0,0
2014-09-20,08:50,1,1,0,0
2014-09-20,09:00,1,1,0,0
2014-09-20,13:00,1,1,0,0
2014-09-20,13:10,1,1,0,0
2014-09-20,14:10,1,1,0,0
2014-09-21,00:20,1,1,0,0
2014-09-21,03:10,1,1,0,0
2014-09-22,10:30,1,1,0,0
2014-09-22,13:40,1,0,0,1
2014-09-22,18:20,1,0,0,1
2014-09-22,18:50,1,0,0,1
2014-09-22,19:20,2,0,0,1
2014-09-22,22:30,1,0,0,1
2014-09-23,02:20,1,0,0,1
2014-09-23,10:40,1,1,0,0
2014-09-23,13:50,1,0,0,1
2014-09-23,19:40,1,0,0,1
2014-09-23,20:00,2,0,0,1
2014-09-23,20:10,1,0,0,1
2014-09-23,20:20,1,0,0,1
2014-09-23,21:30,1,0,0,1
2014-09-24,14:40,1,0,0,1
2014-09-24,19:00,1,0,0,1
2014-09-24,19:20,1,0,0,1
2014-09-24,19:40,1,0,0,1
2014-09-24,19:50,1,0,0,1
2014-09-24,20:00,1,0,0,1
2014-09-25,15:20,1,0,0,1
2014-09-25,15:40,1,0,0,1
2014-09-25,17:10,1,0,0,1
2014-09-25,20:00,1,0,0,1
2014-09-25,20:30,1,0,0,1
2014-09-26,12:20,2,1,0,0
2014-09-26,15:40,1,0,0,1
2014-09-26,18:00,1,0,0,1
2014-09-26,19:10,1,0,0,1
2014-09-26,19:30,1,0,0,1
2014-09-26,20:10,1,0,0,1
2014-09-26,22:30,1,1,0,0
2014-09-26,22:50,1,1,0,0
2014-09-27,02:10,1,1,0,0
2014-09-28,23:50,1,1,0,0
2014-09-29,00:00,1,1,0,0
2014-09-29,00:20,1,1,0,0
2014-09-29,10:40,1,1,0,0
2014-09-29,11:30,1,1,0,0
2014-09-29,15:00,2,0,0,1
2014-09-29,15:40,1,0,0,1
2014-09-29,15:50,5,0,0,1
2014-09-29,16:00,2,0,0,1
2014-09-29,18:20,1,0,0,1
2014-09-29,18:50,1,0,0,1
2014-09-29,20:10,3,0,0,1
2014-09-29,20:30,2,0,0,1
2014-09-30,06:20,1,1,0,0
2014-09-30,16:20,1,0,0,1
2014-09-30,17:40,1,0,0,1
2014-09-30,17:50,1,0,0,1
2014-09-30,19:10,2,0,0,1
2014-09-30,20:00,1,0,0,1
2014-09-30,20:10,2,0,0,1
2014-09-30,20:30,1,0,0,1
2014-09-30,23:40,1,1,0,0
2014-10-01,00:00,1,1,0,0
2014-10-01,00:20,1,1,0,0
2014-10-01,00:30,1,1,0,0
2014-10-01,10:00,1,1,0,0
2014-10-01,10:40,1,1,0,0
2014-10-01,12:40,1,1,0,0
2014-10-01,16:50,1,0,0,1
2014-10-01,18:50,1,0,0,1
2014-10-01,19:10,1,0,0,1
2014-10-01,19:20,1,0,0,1
2014-10-01,19:50,1,0,0,1
2014-10-01,20:10,1,0,0,1
2014-10-02,09:50,1,1,0,0
2014-10-02,11:20,1,1,0,0
2014-10-02,11:30,1,1,0,0
2014-10-02,22:30,1,1,0,0
2014-10-02,22:40,1,1,0,0
2014-10-02,23:00,1,1,0,0
2014-10-03,01:10,1,1,0,0
2014-10-03,01:50,2,1,0,0
2014-10-03,21:50,1,0,0,1
2014-10-04,13:20,1,1,0,0
2014-10-04,15:20,1,1,0,0
2014-10-04,15:30,1,1,0,0
2014-10-04,17:10,1,1,0,0
2014-10-05,00:00,1,1,0,0
2014-10-05,03:20,1,1,0,0
2014-10-05,21:50,1,1,0,0
2014-10-05,22:00,1,1,0,0
2014-10-05,22:10,1,1,0,0
2014-10-06,00:00,1,1,0,0
2014-10-06,10:10,1,1,0,0
2014-10-06,13:40,1,0,0,1
2014-10-06,14:20,1,0,0,1
2014-10-06,16:10,2,0,0,1
2014-10-06,16:40,1,0,0,1
2014-10-06,18:00,1,0,0,1
2014-10-06,18:40,1,0,0,1
2014-10-06,19:30,1,0,0,1
2014-10-06,20:00,1,0,0,1
2014-10-06,20:30,1,0,0,1
2014-10-07,10:00,1,1,0,0
2014-10-07,12:00,1,1,0,0
2014-10-07,12:10,1,1,0,0
2014-10-07,15:00,1,0,0,1
2014-10-07,17:50,1,0,0,1
2014-10-07,20:00,1,0,0,1
2014-10-07,20:10,2,0,0,1
2014-10-07,20:30,1,0,0,1
2014-10-07,20:40,1,0,0,1
2014-10-07,20:50,1,0,0,1
2014-10-07,21:10,2,0,0,1
2014-10-07,21:20,1,0,0,1
2014-10-08,12:00,1,1,0,0
2014-10-08,12:20,1,1,0,0
2014-10-08,13:00,1,0,0,1
2014-10-08,14:00,1,0,0,1
2014-10-08,14:20,1,0,0,1
2014-10-08,15:00,1,0,0,1
2014-10-08,18:40,1,0,0,1
2014-10-08,19:10,1,0,0,1
2014-10-08,19:50,1,0,0,1
2014-10-08,20:20,1,0,0,1
2014-10-08,20:40,1,0,0,1
2014-10-08,21:00,1,0,0,1
2014-10-08,21:20,2,0,0,1
2014-10-09,03:50,1,1,0,0
2014-10-09,04:00,1,1,0,0
2014-10-09,10:20,1,1,0,0
2014-10-09,11:20,1,1,0,0
2014-10-09,11:30,1,1,0,0
2014-10-09,13:00,1,0,0,1
2014-10-09,13:10,1,1,0,0
2014-10-09,16:00,1,0,0,1
2014-10-09,16:20,1,0,0,1
2014-10-09,19:30,1,0,0,1
2014-10-09,20:00,1,0,0,1
2014-10-09,20:20,1,0,0,1
2014-10-09,20:40,1,0,0,1
2014-10-09,21:00,1,0,0,1
2014-10-09,21:10,1,0,0,1
2014-10-10,00:40,1,1,0,0
2014-10-10,08:20,1,1,0,0
2014-10-10,08:40,1,1,0,0
2014-10-10,09:00,1,1,0,0
2014-10-10,13:10,2,0.5,0,0.5
2014-10-10,13:20,1,0,0,1
2014-10-10,14:30,3,0,0,1
2014-10-10,18:40,1,0,0,1
2014-10-10,18:50,1,0,0,1
2014-10-10,19:30,1,0,0,1
2014-10-10,20:30,3,0,0,1
2014-10-10,20:50,1,0,0,1
2014-10-11,04:20,1,1,0,0
2014-10-11,10:00,1,1,0,0
2014-10-11,10:10,1,1,0,0
2014-10-11,10:20,1,1,0,0
2014-10-11,10:30,1,1,0,0
2014-10-11,11:20,1,1,0,0
2014-10-11,22:50,1,1,0,0
2014-10-12,13:10,2,1,0,0
2014-10-13,01:20,1,1,0,0
2014-10-13,01:50,1,1,0,0
2014-10-13,10:40,1,1,0,0
2014-10-13,13:20,1,1,0,0
2014-10-13,14:10,3,0,0,1
2014-10-13,14:40,1,0,0,1
2014-10-13,16:20,1,0,0,1
2014-10-13,16:50,1,0,0,1
2014-10-13,17:40,1,0,0,1
2014-10-13,17:50,1,0,0,1
2014-10-13,18:30,1,0,0,1
2014-10-13,19:30,1,0,0,1
2014-10-13,20:00,1,0,0,1
2014-10-13,20:30,1,0,0,1
2014-10-14,00:00,1,1,0,0
2014-10-14,03:10,1,1,0,0
2014-10-14,04:00,1,1,0,0
2014-10-14,14:30,1,0,0,1
2014-10-14,17:40,1,0,0,1
2014-10-14,18:50,1,0,0,1
2014-10-14,19:30,1,0,0,1
2014-10-14,19:40,1,0,0,1
2014-10-14,20:10,1,0,0,1
2014-10-15,11:40,1,1,0,0
2014-10-15,14:30,1,0,0,1
2014-10-15,16:10,2,0,0,1
2014-10-15,16:40,1,0,0,1
2014-10-15,17:50,2,0,0,1
2014-10-15,18:10,1,0,0,1
2014-10-15,18:30,1,0,0,1
2014-10-15,19:00,1,0,0,1
2014-10-15,19:20,1,0,0,1
2014-10-15,19:40,1,0,0,1
2014-10-15,20:00,1,0,0,1
2014-10-15,20:50,1,0,0,1
2014-10-15,22:20,1,1,0,0
2014-10-15,22:30,1,1,0,0
2014-10-15,22:40,1,1,0,0
2014-10-16,00:20,1,1,0,0
2014-10-16,08:10,1,1,0,0
2014-10-16,08:20,1,1,0,0
2014-10-16,12:10,1,1,0,0
2014-10-16,17:10,1,0,0,1
2014-10-16,20:00,1,0,0,1
2014-10-16,20:50,1,0,0,1
2014-10-16,21:00,2,0,0,1
2014-10-16,23:50,1,1,0,0
2014-10-17,00:00,1,1,0,0
2014-10-17,00:50,1,1,0,0
2014-10-17,15:20,1,0,0,1
2014-10-17,16:10,2,0,0,1
2014-10-17,16:30,1,0,0,1
2014-10-17,18:00,1,0,0,1
2014-10-17,19:10,2,0,0,1
